0.961136,238375.0,244503.0
0.964842,264852.0,269022.0
0.968563,301226.0,298498.0
0.972299,294070.0,289528.0
0.97605,306185.0,289943.0
0.979817,346726.0,323200.0
0.983598,338909.0,305732.0
0.987394,391506.0,350644.0
0.991204,175014.0,182366.0
0.995029,259685.0,261225.0
0.998867,164152.0,191820.0
1.00272,162472.0,191355.0
1.00659,166707.0,192286.0
1.01047,228202.0,246811.0
1.01436,212497.0,227928.0
1.01826,248065.0,260611.0
1.02218,255667.0,261496.0
1.02611,225032.0,232808.0
1.03006,281872.0,281019.0
1.03401,311768.0,305011.0
1.03798,362481.0,341402.0
1.04196,321209.0,312730.0
1.04595,411892.0,378002.0
1.04996,334876.0,323830.0
1.05397,326677.0,317823.0
1.058,303340.0,293520.0
1.06203,323913.0,312462.0
1.06608,345323.0,330312.0
1.07014,384416.0,361459.0
1.0742,428237.0,391151.0
1.07828,507873.0,450422.0
1.08237,503817.0,443598.0
1.08646,498663.0,442393.0
1.09057,526133.0,458962.0
1.09468,525167.0,465092.0
1.09881,484765.0,437477.0
1.10294,394479.0,358309.0
1.10708,380576.0,348567.0
1.11123,330259.0,325820.0
1.11539,404042.0,375868.0
1.11955,332513.0,331324.0
1.12373,425074.0,394296.0
1.12791,442539.0,405379.0
1.13209,400412.0,386910.0
1.13629,340306.0,339300.0
1.14049,190962.0,214489.0
1.1447,372456.0,366890.0
1.14891,484209.0,441770.0
1.15313,434507.0,415084.0
1.15736,462426.0,434777.0
1.16159,435334.0,416773.0
1.16583,383106.0,380500.0
1.17007,248474.0,274597.0
1.17432,279917.0,301476.0
1.17857,193133.0,228059.0
1.18283,298319.0,314730.0
1.1871,400698.0,388493.0
1.19136,410334.0,395826.0
1.19563,431255.0,407560.0
1.19991,431922.0,404212.0
1.20419,483273.0,442128.0
1.20847,512676.0,461004.0
1.21276,539355.0,475995.0
1.21705,591089.0,511039.0
1.22134,580340.0,503210.0
1.22564,674407.0,561433.0
1.22994,670068.0,557644.0
1.23424,637237.0,536788.0
1.23854,636243.0,534055.0
1.24285,303678.0,303225.0
1.24715,569430.0,482876.0
1.25146,265885.0,276157.0
1.25577,562478.0,481097.0
1.26009,647005.0,523924.0
1.2644,659007.0,532285.0
1.26871,720831.0,556510.0
1.27303,731210.0,571562.0
1.27735,739699.0,579368.0
1.28166,781710.0,604281.0
1.28598,699469.0,557179.0
1.2903,714682.0,567645.0
1.29462,716588.0,568169.0
1.29894,733450.0,581007.0
1.30325,757546.0,596823.0
1.30757,692232.0,560555.0
1.31189,755707.0,599096.0
1.31621,725289.0,585252.0
1.32052,689949.0,564032.0
1.32484,575818.0,500631.0
1.32915,504198.0,461055.0
1.33346,282948.0,308680.0
1.33777,119852.0,169828.0
1.34208,112578.0,162322.0
1.34639,124521.0,176655.0
1.3507,88576.6,133606.0
1.355,64124.4,107661.0
1.3593,88554.0,137232.0
1.3636,118768.0,168700.0
1.3679,110369.0,159620.0
1.3722,104939.0,155976.0
1.37649,135323.0,184436.0
1.38078,153515.0,202885.0
1.38507,129896.0,182237.0
1.38935,133171.0,182921.0
1.39363,111095.0,157590.0
1.39791,92925.0,140808.0
1.40219,110146.0,158047.0
1.40646,114481.0,161957.0
1.41073,90849.1,136547.0
1.41499,87348.2,131349.0
1.41925,83444.7,129777.0
1.42351,78504.8,121534.0
1.42776,79393.5,122552.0
1.43201,81829.4,125600.0
1.43626,105583.0,151453.0
1.4405,84456.0,127089.0
1.44474,89718.1,134079.0
1.44897,133020.0,177824.0
1.4532,137173.0,180353.0
1.45742,127513.0,172535.0
1.46164,123091.0,166825.0
1.46586,159251.0,200933.0
1.47006,122696.0,165297.0
1.47427,135431.0,178203.0
1.47847,179412.0,217336.0
1.48266,151361.0,192076.0
1.48685,170395.0,209870.0
1.49104,175284.0,213072.0
1.49522,161992.0,201598.0
1.49939,191712.0,228430.0
1.50356,198025.0,234079.0
1.50773,186697.0,222791.0
1.51188,210125.0,242415.0
1.51604,213154.0,239205.0
1.52018,239941.0,266186.0
1.52432,245049.0,268528.0
1.52846,240601.0,264844.0
1.53259,245326.0,267990.0
1.53671,265000.0,283985.0
1.54083,269988.0,286592.0
1.54495,290053.0,301997.0
1.54905,301705.0,309581.0
1.55315,314986.0,320118.0
1.55725,287444.0,299706.0
1.56134,313577.0,318094.0
1.56542,309754.0,313970.0
1.56949,342835.0,338219.0
1.57356,349576.0,342663.0
1.57763,358671.0,350609.0
1.58169,358411.0,350135.0
1.58574,368527.0,357089.0
1.58978,374070.0,360712.0
1.59382,380695.0,365702.0
1.59785,379537.0,365530.0
1.60188,389414.0,373326.0
1.6059,386984.0,373541.0
1.60991,387932.0,373589.0
1.61392,393991.0,380776.0
1.61792,402059.0,387030.0
1.62191,402639.0,387466.0
1.6259,405987.0,392523.0
1.62988,399641.0,387454.0
1.63386,413337.0,397447.0
1.63783,417987.0,400472.0
1.64179,405506.0,391996.0
1.64574,410457.0,396993.0
1.64969,404967.0,394011.0
1.65363,413790.0,399092.0
1.65757,410544.0,399719.0
1.6615,405965.0,394345.0
1.66542,371261.0,386318.0
1.66933,360174.0,381586.0
1.67324,394219.0,394338.0
1.67714,397317.0,394346.0
1.68104,403059.0,399024.0
1.68493,386321.0,387869.0
1.68881,378538.0,380999.0
1.69269,362816.0,373569.0
1.69656,338386.0,355131.0
1.70042,335422.0,352490.0
1.70428,327572.0,347429.0
1.70813,317421.0,336225.0
1.71197,298003.0,320574.0
1.71581,287998.0,311070.0
1.71964,266764.0,293144.0
1.72346,267568.0,295762.0
1.72728,236210.0,270209.0
1.73109,235593.0,268504.0
1.7349,222656.0,257571.0
1.73869,225138.0,260012.0
1.74249,207989.0,245887.0
1.74627,175908.0,217750.0
1.75005,181550.0,221626.0
1.75382,182272.0,224366.0
1.75759,138584.0,183390.0
1.76135,153844.0,196246.0
1.7651,174149.0,215340.0
1.76885,116137.0,158549.0
1.77259,128674.0,172249.0
1.77633,104772.0,147697.0
1.78006,114747.0,155741.0
1.78378,109037.0,153002.0
1.7875,92242.5,132496.0
1.79121,94063.0,136145.0
1.79491,89122.1,129954.0
1.79861,115328.0,157812.0
1.8023,68229.1,105023.0
1.80599,71318.6,108971.0
1.80967,85878.8,124125.0
1.81334,100156.0,138786.0
1.81701,78149.2,116665.0
1.82067,64745.2,100314.0
1.82433,123890.0,167164.0
1.82798,83754.0,123421.0
1.83162,71994.2,109686.0
1.83526,77932.3,116961.0
1.8389,74094.1,110256.0
1.84252,74987.6,110888.0
1.84615,76711.8,113136.0
1.84976,68331.5,103567.0
1.85337,65223.5,99086.4
1.85698,53778.8,83318.1
1.86058,44959.8,71860.0
1.86417,48824.2,77983.6
1.86776,61400.6,95252.4
1.87134,66087.4,101874.0
1.87492,78085.1,114877.0
1.87849,73629.1,107157.0
1.88205,85703.4,121661.0
1.88561,75890.6,111143.0
1.88917,87271.0,125098.0
1.89272,81913.0,116939.0
1.89626,103097.0,139957.0
1.8998,93288.3,132215.0
1.90334,101417.0,140373.0
1.90686,85330.9,121273.0
1.91039,88295.3,124005.0
1.91391,97468.6,137171.0
1.91742,95882.5,132521.0
1.92093,77350.2,113286.0
1.92443,91372.6,129036.0
1.92793,83366.0,121243.0
1.93142,78713.0,115657.0
1.93491,78246.4,116274.0
1.93839,71261.0,106432.0
1.94187,68001.4,102152.0
1.94534,84492.6,122051.0
1.94881,67465.2,102155.0
1.95227,87492.0,124731.0
1.95573,59452.4,91083.5
1.95918,78540.9,114929.0
1.96263,69174.8,102848.0
1.96607,78308.1,113635.0
1.96951,80039.3,115019.0
1.97294,77647.1,112621.0
1.97637,72114.2,104598.0
1.97979,79881.9,113975.0
1.98321,73150.4,105825.0
1.98662,90143.8,125555.0
1.99003,69705.4,101575.0
1.99344,87625.4,121829.0
1.99684,80106.2,112321.0
2.00023,86010.7,119122.0
2.00362,93191.5,127006.0
2.00701,88757.9,122333.0
2.01039,82014.4,114122.0
2.01377,102213.0,136149.0
2.01714,90910.6,124410.0
2.02051,97995.4,130886.0
2.02387,112114.0,146312.0
2.02723,97284.7,129839.0
2.03058,100802.0,133645.0
2.03393,111155.0,145037.0
2.03728,114265.0,147401.0
2.04062,109611.0,143472.0
2.04395,114914.0,148269.0
2.04728,123743.0,156861.0
2.05061,121335.0,154656.0
2.05393,113375.0,146645.0
2.05725,135129.0,168776.0
2.06056,129454.0,162829.0
2.06387,122141.0,155156.0
2.06717,137948.0,172012.0
2.07047,131887.0,165462.0
2.07377,134903.0,168174.0
2.07706,133546.0,167763.0
2.08034,137156.0,171182.0
2.08363,138227.0,172189.0
2.0869,137681.0,171391.0
2.09017,142985.0,177096.0
2.09344,139957.0,174230.0
2.09671,145588.0,180158.0
2.09996,144979.0,180070.0
2.10322,143507.0,178551.0
2.10647,146726.0,182048.0
2.10971,142812.0,178441.0
2.11295,148022.0,183536.0
2.11619,146537.0,182470.0
2.11942,145668.0,181910.0
2.12265,148967.0,185456.0
2.12587,149686.0,186301.0
2.12909,144241.0,180966.0
2.1323,149528.0,186731.0
2.13551,149270.0,186749.0
2.13871,146902.0,184593.0
2.14191,142101.0,180464.0
2.14511,150683.0,190509.0
2.14829,143935.0,183504.0
2.15148,143151.0,182799.0
2.15466,144173.0,184010.0
2.15784,145624.0,185477.0
2.16101,142347.0,183323.0
2.16417,142459.0,182719.0
2.16733,142242.0,184066.0
2.17049,142414.0,183533.0
2.17364,137731.0,180551.0
2.17679,134658.0,177436.0
2.17993,134238.0,177420.0
2.18307,135074.0,179353.0
2.1862,129499.0,174075.0
2.18933,129117.0,175578.0
2.19245,128483.0,174499.0
2.19557,120766.0,170465.0
2.19869,115498.0,167519.0
2.20179,106496.0,161461.0
2.2049,104333.0,159171.0
2.208,103602.0,159048.0
2.21109,107803.0,162721.0
2.21418,112205.0,164610.0
2.21726,112002.0,163873.0
2.22034,108558.0,157311.0
2.22341,112704.0,163654.0
2.22648,108320.0,159941.0
2.22954,110460.0,161064.0
2.2326,103584.0,157861.0
2.23566,103259.0,154750.0
2.2387,104404.0,156976.0
2.24175,100854.0,153538.0
2.24479,99774.1,153909.0
2.24782,98295.3,151811.0
2.25085,93989.2,148003.0
2.25387,94537.3,148676.0
2.25689,94114.5,147724.0
2.2599,94106.7,149040.0
2.26291,94373.0,145802.0
2.26591,92021.4,144433.0
2.2689,92330.1,145322.0
2.2719,90500.2,141829.0
2.27488,91150.7,144133.0
2.27786,90642.1,143541.0
2.28084,87135.7,139104.0
2.28381,83846.5,138197.0
2.28678,84871.6,141081.0
2.28974,82345.1,138821.0
2.29269,69460.4,117643.0
2.29564,59707.6,99893.0
2.29859,65217.9,109586.0
2.30153,66688.4,109789.0
2.30446,69369.8,113516.0
2.30739,73307.6,114750.0
2.31031,74565.6,115270.0
2.31323,74664.9,114793.0
2.31615,64252.5,107401.0
2.31905,57388.7,104378.0
2.32196,55746.6,97536.8
2.32486,52370.7,94919.3
2.32775,54692.4,98594.1
2.33064,54798.1,98709.1
2.33352,54956.9,100380.0
2.3364,55752.9,100404.0
2.33928,56803.3,100003.0
2.34214,57946.8,100295.0
2.34501,57876.0,99794.1
2.34787,62234.3,108475.0
2.35072,58351.7,101310.0
2.35357,60254.7,100047.0
2.35642,64586.5,105739.0
2.35926,61547.4,99532.3
2.3621,62014.5,99089.3
2.36493,64421.1,102193.0
2.36775,64677.2,102833.0
2.37058,50744.1,91917.4
2.3734,54404.2,97668.7
2.37621,55548.9,98119.0
2.37902,54547.1,95868.5
2.38183,49872.4,89556.5
2.38463,48827.8,85784.4
2.38743,52511.9,86756.0
2.39022,58480.1,97383.2
2.39301,55968.8,93975.5
2.3958,58554.6,96431.6
2.39858,61414.6,97719.3
2.40136,58230.7,92938.8
2.40414,59294.1,92355.2
2.40692,59422.0,91537.7
2.40969,57009.5,88926.7
2.41246,56747.1,87211.9
2.41522,54279.3,84617.0
2.41798,52941.9,83431.5
2.42074,55389.2,84977.8
2.4235,54425.5,84345.1
2.42626,52872.3,82483.0
2.42901,53813.7,83632.6
2.43176,53654.5,80736.8
2.43451,51528.3,78754.8
2.43726,49800.6,76121.3
2.44001,57768.1,85513.2
2.44276,47404.2,71488.6
2.4455,48301.6,73330.0
2.44825,46913.6,70583.0
2.45099,49274.4,73453.6
2.45373,38774.2,57468.8
2.45648,54134.7,80582.9
2.45922,48493.9,71721.0
2.46196,44349.3,65193.8
2.46471,51094.0,74366.5
2.46745,40928.9,60551.4
2.4702,43226.6,64321.5
2.47295,38161.1,56561.8
2.4757,38884.5,56836.1
2.47845,45522.5,66570.9
2.4812,38740.3,56449.2
2.48396,47593.5,69098.1
2.48672,44477.0,63315.7
2.48948,27508.0,40543.6
2.49225,40243.0,58596.6
2.49502,44024.8,63752.8
2.49779,31833.8,46471.7
2.50057,41180.7,59436.2
2.50335,36035.5,52396.3
2.50614,31194.2,45207.5
2.50893,40576.6,58419.9
2.51173,31592.2,46117.7
2.51454,27783.3,40725.1
2.51735,30012.5,44038.9
2.52017,33013.6,47559.6
2.523,28193.0,41537.3
2.52584,24449.7,35917.9
2.52868,32661.1,47152.1
2.53153,30496.0,44728.5
2.53439,25039.4,36972.9
2.53727,24056.2,35082.8
2.54015,33119.1,47392.0
2.54304,25643.7,37884.6
2.54595,25509.0,37726.3
2.54886,25134.8,37147.9
2.55179,26549.1,39247.3
2.55474,25803.8,37591.8
2.55769,31715.5,46136.5
